t,c_waist,c_shoulder,c_elbow,c_wrist,c_gripper
8.5525,0.0,0.0,-0.14862501049238777,0.0,0.0
8.5628,0.0,0.0,-0.15847257986459162,0.0,0.0
8.5725,0.0,0.0,-0.16816375593309335,0.0,0.0
8.5824,0.0,0.0,-0.17768897467714542,0.0,0.0
8.5926,0.0,0.0,-0.18703883585584216,0.0,0.0
8.6024,0.0,0.0,-0.1962041122850214,0.0,0.0
8.6124,0.0,0.0,-0.20517575894338388,0.0,0.0
8.6225,0.0,0.0,-0.21394492189883985,0.0,0.0
8.6324,0.0,0.0,-0.22250294704626408,0.0,0.0
8.6425,0.0,0.0,-0.230841388648061,0.0,0.0
8.6524,0.0,0.0,-0.23895201766907992,0.0,0.0
8.6625,0.0,0.0,-0.24682682989768706,0.0,0.0
8.6726,0.0,0.0,-0.25445805384494863,0.0,0.0
8.6826,0.0,0.0,-0.26183815841415925,0.0,0.0
8.6925,0.0,0.0,-0.268959860333119,0.0,0.0
8.7027,0.0,0.0,-0.2758161313418467,0.0,0.0
8.7125,0.0,0.0,-0.282400205128625,0.0,0.0
8.7227,0.0,0.0,-0.28870558400753216,0.0,0.0
8.7325,0.0,0.0,-0.2947260453308713,0.0,0.0
8.7425,0.0,0.0,-0.30045564763017496,0.0,0.0
8.7527,0.0,0.0,-0.3058887364797182,0.0,0.0
8.7625,0.0,0.0,-0.31101995007675065,0.0,0.0
8.7726,0.0,0.0,-0.31584422453295036,0.0,0.0
8.7826,0.0,0.0,-0.32035679887187146,0.0,0.0
8.7926,0.0,0.0,-0.3245532197274516,0.0,0.0
8.8023,0.0,0.0,-0.3284293457389453,0.0,0.0
8.8124,0.0,0.0,-0.33198135163795056,0.0,0.0
8.8225,0.0,0.0,-0.3352057320234834,0.0,0.0
8.8324,0.0,0.0,-0.3380993048213873,0.0,0.0
8.8426,0.0,0.0,-0.3406592144246562,0.0,0.0
8.8526,0.0,0.0,-0.34288293451157387,0.0,0.0
8.8623,0.0,0.0,-0.3447682705388865,0.0,0.0
8.8724,0.0,0.0,-0.34631336190755496,0.0,0.0
8.8825,0.0,0.0,-0.34751668379893974,0.0,0.0
